% Model:              MLSGratIng2DV10_5.mph
% Version:            COMSOL 5.3.1.275
% Date:               Jan 4 2019, 22:37
% Dimension:          1
% Nodes:              200
% Expressions:        1
% Description:        Global
% x                       Height
32                        0.005956624826911759
32.030150753768844        0.0060174036265845535
32.06030150753769         0.006098026805394377
32.09045226130653         0.00619921745239754
32.120603015075375        0.006322018786565186
32.150753768844226        0.006467810857068013
32.18090452261307         0.006638334611530156
32.21105527638191         0.006835723354869346
32.24120603015076         0.007062541902204839
32.27135678391959         0.007321833989435851
32.301507537688444        0.007617178760896587
32.33165829145729         0.007952757420343464
32.36180904522613         0.008333431420857518
32.391959798994975        0.008764833894717628
32.42211055276382         0.00925347639808576
32.45226130653266         0.009806873482581118
32.482412060301506        0.010433688122324388
32.51256281407036         0.011143901640581839
32.5427135678392          0.011949012517134011
32.57286432160804         0.012862269343417046
32.60301507537689         0.013898944259509754
32.63316582914573         0.01507665449427901
32.663316582914575        0.01641574118242053
32.69346733668342         0.017939716504044176
32.72361809045227         0.019675792444041017
32.753768844221106        0.02165550716840027
32.78391959798995         0.023915468234826227
32.814070351758794        0.026498235665220405
32.84422110552764         0.029453372364288483
32.87437185929649         0.03283869449287179
32.904522613065325        0.036721760144901035
32.93467336683417         0.0411816408482962
32.96482412060302         0.04631102658842019
32.99497487437186         0.052218720408777654
33.02512562814071         0.05903258166932096
33.05527638190954         0.06690297512760145
33.08542713567839         0.07600677176453907
33.11557788944724         0.08655191953309584
33.14572864321608         0.09878254648866995
33.175879396984925        0.11298445715229957
33.20603015075377         0.1294907082529549
33.23618090452261         0.14868666235844077
33.266331658291456        0.1710134620038733
33.2964824120603          0.19696817223078078
33.32663316582915         0.22709782979540688
33.356783919597994        0.2619832620704161
33.38693467336684         0.3022068470961629
33.417085427135675        0.34829667565740374
33.447236180904525        0.4006386401875258
33.47738693467337         0.45934942351499336
33.50753768844222         0.5241098129467749
33.537688442211056        0.5939723787099422
33.5678391959799          0.6671819506147346
33.597989949748744        0.741077220799726
33.62814070351759         0.8121619031281905
33.65829145728643         0.8764184007759582
33.68844221105528         0.9298648701544564
33.71859296482412         0.9692406701530031
33.74874371859297         0.9926077857319406
33.77889447236181         0.9996550897738335
33.80904522613066         0.991609789406695
33.8391959798995          0.9708264618475281
33.86934673366835         0.940233925709322
33.89949748743719         0.9028232787556746
33.92964824120603         0.8612868620376668
33.959798994974875        0.8178312886942797
33.98994974874372         0.774131079147883
34.02010050251256         0.7313704610188283
34.050251256281406        0.6903265881723076
34.08040201005025         0.6514623414844016
34.1105527638191          0.6150112953840832
34.140703517587944        0.5810477151917557
34.17085427135679         0.5495404562273425
34.201005025125625        0.5203925153085138
34.23115577889447         0.4934689773735263
34.26130653266332         0.46861612086745735
34.29145728643216         0.445674057597199
34.321608040201006        0.4244847862713192
34.35175879396985         0.4048970723429555
34.381909547738694        0.3867691802641191
34.41206030150754         0.3699701852827883
34.44221105527638         0.35438037023168845
34.47236180904523         0.3398910529848138
34.502512562814076        0.32640407739832417
34.53266331658291         0.3138311220434858
34.56281407035176         0.3020929270960958
34.59296482412061         0.2911185030929931
34.62311557788945         0.28084436063742774
34.653266331658294        0.27121378377905886
34.68341708542713         0.26217615910866954
34.71356783919598         0.25368636575143616
34.743718592964825        0.2457042271862698
34.77386934673367         0.23819402328543782
34.80402010050251         0.2311240595926739
34.83417085427136         0.2244662902341358
34.8643216080402          0.21819599073187876
34.89447236180904         0.21229147718534475
34.924623115577894        0.2067338686975258
34.95477386934674         0.20150689047728765
34.98492462311558         0.19659671572000165
35.01507537688442         0.1919918451326157
35.04522613065326         0.1876830238470465
35.07537688442211         0.18366319646739204
35.10552763819096         0.17992750217671444
35.1356783919598          0.17647331324235202
35.165829145728644        0.17330032199704423
35.19597989949749         0.17041068356458414
35.22613065326633         0.16780922441182786
35.256281407035175        0.16550373049549646
35.286432160804026        0.16350533367971584
35.31658291457287         0.16182902172973246
35.34673366834171         0.1604943062692335
35.37688442211056         0.15952609569451678
35.4070351758794          0.15895583776316505
35.437185929648244        0.15882302182581085
35.467336683417095        0.15917716712771063
35.49748743718594         0.16008047698506278
35.527638190954775        0.16161141793869346
35.55778894472362         0.16386960259787953
35.58793969849246         0.16698253822244644
35.618090452261306        0.17111508880624837
35.64824120603015         0.17648295142472067
35.678391959798994        0.18337217837348943
35.708542713567844        0.1921679754285356
35.73869346733669         0.20339800261278992
35.76884422110553         0.21779876149853275
35.798994974874375        0.23641929968736403
35.82914572864321         0.2607857275948765
35.85929648241206         0.29316392515763856
35.88944723618091         0.33697235209054477
35.91959798994975         0.39738103821873044
35.949748743718594        0.48193352321093197
35.97989949748744         0.600007524281966
36.01005025125628         0.7560224114658388
36.040201005025125        0.9228286874952636
36.070351758793976        0.9993452072541452
36.10050251256282         0.8792181375587259
36.13065326633166         0.6366324183078802
36.16080402010051         0.41812813738496435
36.19095477386935         0.2700023838712983
36.221105527638194        0.17790255859244627
36.25125628140704         0.12101863272769084
36.28140703517589         0.08512898392582613
36.311557788944725        0.06182265076639202
36.34170854271357         0.046243989359517956
36.37185929648241         0.03555140217299753
36.402010050251256        0.028038477930860606
36.43216080402011         0.022650715312726645
36.46231155778895         0.018718009034265647
36.49246231155779         0.015803340637214874
36.52261306532664         0.01361490671345551
36.55276381909548         0.011953684742730957
36.582914572864325        0.010681316388509388
36.61306532663317         0.00969994827662346
36.643216080402006        0.008939289319025776
36.67336683417086         0.008348127436468145
36.7035175879397          0.007888663048479194
36.733668341708544        0.007532658184323428
36.76381909547739         0.007258777949672428
36.79396984924624         0.007050728606747576
36.824120603015075        0.006895936356552764
36.85427135678392         0.006784598509125471
36.88442211055277         0.006708994590423204
36.91457286432161         0.006662981155993158
36.94472361809046         0.006641617933159332
36.9748743718593          0.006640888847961203
37.005025125628144        0.0066574922820655654
37.03517587939699         0.0066886823022737005
37.06532663316584         0.0067321477373460115
37.09547738693468         0.006785919576284492
37.125628140703526        0.00684829971299801
37.15577889447236         0.006917805887768748
37.185929648241206        0.006993128993631004
37.21608040201005         0.007073099875735935
37.2462311557789          0.007156663456513407
37.27638190954774         0.007242858540517139
37.30653266331659         0.00733080204140608
37.33668341708543         0.007419676664720707
37.366834170854275        0.007508721300170496
37.39698492462312         0.007597223543965189
37.42713567839197         0.007684513899701148
37.4572864321608          0.007769961303834591
37.48743718592965         0.007852969697841633
37.517587939698494        0.007932975427648873
37.54773869346734         0.008009445296582129
37.57788944723618         0.00808187513412785
37.608040201005025        0.008149788770599102
37.63819095477387         0.008212737330322566
37.66834170854272         0.008270298773254098
37.69849246231156         0.008322077629071438
37.72864321608041         0.008367704878784408
37.75879396984925         0.0084068379479628
37.788944723618094        0.008439160782619679
37.81909547738694         0.00846438398458009
37.84924623115578         0.008482244987902707
37.87939698492463         0.008492508261387133
37.909547738693476        0.008494965525460035
37.93969849246231         0.0084894359739865
37.969849246231156        0.008475766493600451
38                        0.008453831874792954
